Id,Expected
train_4657,column
train_4658,bell_tower
train_4659,dome_outer
train_4660,bell_tower
train_4661,vault
train_4662,flying_buttress
train_4663,dome_outer
train_4664,vault
train_4665,stained_glass
train_4666,altar
train_4667,dome_inner
train_4668,gargoyle
train_4669,dome_inner
train_4670,dome_outer
train_4671,bell_tower
train_4672,apse
train_4673,dome_outer
train_4674,bell_tower
train_4675,column
train_4676,dome_outer
train_4677,column
train_4678,altar
train_4679,altar
train_4680,vault
train_4681,altar
train_4682,column
train_4683,dome_outer
train_4684,bell_tower
train_4685,gargoyle
train_4686,apse
train_4687,gargoyle
train_4688,dome_outer
train_4689,dome_inner
train_4690,gargoyle
train_4691,column
train_4692,vault
train_4693,altar
train_4694,column
train_4695,altar
train_4696,dome_outer
train_4697,column
train_4698,column
train_4699,column
train_4700,stained_glass
train_4701,column
train_4702,vault
train_4703,dome_outer
train_4704,dome_inner
train_4705,bell_tower
train_4706,apse
train_4707,altar
train_4708,gargoyle
train_4709,bell_tower
train_4710,altar
train_4711,flying_buttress
train_4712,stained_glass
train_4713,apse
train_4714,bell_tower
train_4715,column
train_4716,dome_inner
train_4717,vault
train_4718,vault
train_4719,gargoyle
train_4720,column
train_4721,vault
train_4722,column
train_4723,gargoyle
train_4724,dome_outer
train_4725,stained_glass
train_4726,gargoyle
train_4727,vault
train_4728,bell_tower
train_4729,stained_glass
train_4730,bell_tower
train_4731,gargoyle
train_4732,gargoyle
train_4733,column
train_4734,stained_glass
train_4735,column
train_4736,stained_glass
train_4737,vault
train_4738,dome_inner
train_4739,column
train_4740,altar
train_4741,stained_glass
train_4742,altar
train_4743,column
train_4744,vault
train_4745,flying_buttress
train_4746,dome_inner
train_4747,dome_outer
train_4748,dome_outer
train_4749,column
train_4750,stained_glass
train_4751,apse
train_4752,stained_glass
train_4753,dome_inner
train_4754,gargoyle
train_4755,bell_tower
train_4756,stained_glass
train_4757,column
train_4758,gargoyle
train_4759,bell_tower
train_4760,column
train_4761,vault
train_4762,altar
train_4763,gargoyle
train_4764,column
train_4765,column
train_4766,bell_tower
train_4767,flying_buttress
train_4768,stained_glass
train_4769,stained_glass
train_4770,vault
train_4771,flying_buttress
train_4772,column
train_4773,stained_glass
train_4774,bell_tower
train_4775,bell_tower
train_4776,dome_outer
train_4777,gargoyle
train_4778,dome_inner
train_4779,gargoyle
train_4780,flying_buttress
train_4781,dome_outer
train_4782,dome_outer
train_4783,gargoyle
train_4784,vault
train_4785,dome_outer
train_4786,apse
train_4787,dome_outer
train_4788,stained_glass
train_4789,stained_glass
train_4790,vault
train_4791,gargoyle
train_4792,column
train_4793,gargoyle
train_4794,altar
train_4795,stained_glass
train_4796,gargoyle
train_4797,flying_buttress
train_4798,column
train_4799,gargoyle
train_4800,vault
train_4801,bell_tower
train_4802,column
train_4803,altar
train_4804,dome_outer
train_4805,column
train_4806,vault
train_4807,gargoyle
train_4808,dome_outer
train_4809,apse
train_4810,dome_outer
train_4811,apse
train_4812,column
train_4813,stained_glass
train_4814,dome_outer
train_4815,apse
train_4816,stained_glass
train_4817,dome_outer
train_4818,dome_outer
train_4819,altar
train_4820,column
train_4821,bell_tower
train_4822,dome_outer
train_4823,column
train_4824,vault
train_4825,bell_tower
train_4826,altar
train_4827,dome_outer
train_4828,column
train_4829,column
train_4830,gargoyle
train_4831,gargoyle
train_4832,column
train_4833,gargoyle
train_4834,bell_tower
train_4835,altar
train_4836,dome_inner
train_4837,altar
train_4838,column
train_4839,dome_inner
train_4840,column
train_4841,flying_buttress
train_4842,dome_inner
train_4843,bell_tower
train_4844,bell_tower
train_4845,apse
train_4846,bell_tower
train_4847,vault
train_4848,bell_tower
train_4849,dome_inner
train_4850,gargoyle
train_4851,stained_glass
train_4852,altar
train_4853,gargoyle
train_4854,gargoyle
train_4855,bell_tower
train_4856,dome_outer
train_4857,dome_outer
train_4858,column
train_4859,dome_outer
train_4860,altar
train_4861,dome_inner
train_4862,flying_buttress
train_4863,bell_tower
train_4864,vault
train_4865,dome_inner
train_4866,bell_tower
train_4867,gargoyle
train_4868,column
train_4869,altar
train_4870,apse
train_4871,vault
train_4872,stained_glass
train_4873,dome_outer
train_4874,gargoyle
train_4875,apse
train_4876,vault
train_4877,altar
train_4878,flying_buttress
train_4879,bell_tower
train_4880,altar
train_4881,column
train_4882,stained_glass
train_4883,vault
train_4884,column
train_4885,stained_glass
train_4886,dome_outer
train_4887,gargoyle
train_4888,gargoyle
train_4889,column
train_4890,stained_glass
train_4891,dome_outer
train_4892,bell_tower
train_4893,bell_tower
train_4894,flying_buttress
train_4895,vault
train_4896,flying_buttress
train_4897,altar
train_4898,dome_outer
train_4899,altar
train_4900,vault
train_4901,altar
train_4902,altar
train_4903,vault
train_4904,column
train_4905,flying_buttress
train_4906,dome_outer
train_4907,altar
train_4908,bell_tower
train_4909,flying_buttress
train_4910,dome_inner
train_4911,dome_outer
train_4912,vault
train_4913,flying_buttress
train_4914,column
train_4915,dome_inner
train_4916,dome_outer
train_4917,dome_inner
train_4918,vault
train_4919,stained_glass
train_4920,flying_buttress
train_4921,flying_buttress
train_4922,vault
train_4923,bell_tower
train_4924,dome_inner
train_4925,vault
train_4926,bell_tower
train_4927,flying_buttress
train_4928,column
train_4929,bell_tower
train_4930,altar
train_4931,bell_tower
train_4932,vault
train_4933,dome_inner
train_4934,altar
train_4935,gargoyle
train_4936,column
train_4937,vault
train_4938,altar
train_4939,column
train_4940,bell_tower
train_4941,bell_tower
train_4942,stained_glass
train_4943,column
train_4944,flying_buttress
train_4945,vault
train_4946,altar
train_4947,vault
train_4948,bell_tower
train_4949,vault
train_4950,flying_buttress
train_4951,dome_inner
train_4952,vault
train_4953,gargoyle
train_4954,column
train_4955,altar
train_4956,apse
train_4957,bell_tower
train_4958,dome_inner
train_4959,bell_tower
train_4960,column
train_4961,dome_outer
train_4962,apse
train_4963,altar
train_4964,column
train_4965,vault
train_4966,flying_buttress
train_4967,dome_inner
train_4968,column
train_4969,gargoyle
train_4970,vault
train_4971,stained_glass
train_4972,vault
train_4973,stained_glass
train_4974,vault
train_4975,bell_tower
train_4976,column
train_4977,column
train_4978,flying_buttress
train_4979,column
train_4980,altar
train_4981,bell_tower
train_4982,gargoyle
train_4983,stained_glass
train_4984,column
train_4985,dome_inner
train_4986,flying_buttress
train_4987,gargoyle
train_4988,dome_inner
train_4989,bell_tower
train_4990,vault
train_4991,stained_glass
train_4992,dome_outer
train_4993,apse
train_4994,stained_glass
train_4995,stained_glass
train_4996,stained_glass
train_4997,stained_glass
train_4998,gargoyle
train_4999,dome_outer
train_5000,column
train_5001,dome_outer
train_5002,vault
train_5003,apse
train_5004,column
train_5005,bell_tower
train_5006,bell_tower
train_5007,gargoyle
train_5008,stained_glass
train_5009,dome_outer
train_5010,dome_outer
train_5011,stained_glass
train_5012,bell_tower
train_5013,dome_outer
train_5014,column
train_5015,stained_glass
train_5016,apse
train_5017,gargoyle
train_5018,vault
train_5019,flying_buttress
train_5020,stained_glass
train_5021,dome_inner
train_5022,dome_inner
train_5023,flying_buttress
train_5024,vault
train_5025,column
train_5026,gargoyle
train_5027,dome_outer
train_5028,gargoyle
train_5029,bell_tower
train_5030,dome_outer
train_5031,bell_tower
train_5032,dome_inner
train_5033,dome_inner
train_5034,column
train_5035,bell_tower
train_5036,bell_tower
train_5037,stained_glass
train_5038,stained_glass
train_5039,apse
train_5040,column
train_5041,column
train_5042,stained_glass
train_5043,column
train_5044,gargoyle
train_5045,dome_outer
train_5046,dome_inner
train_5047,column
train_5048,gargoyle
train_5049,dome_outer
train_5050,dome_outer
train_5051,column
train_5052,apse
train_5053,apse
train_5054,stained_glass
train_5055,dome_outer
train_5056,stained_glass
train_5057,gargoyle
train_5058,column
train_5059,altar
train_5060,column
train_5061,vault
train_5062,apse
train_5063,bell_tower
train_5064,bell_tower
train_5065,altar
train_5066,column
train_5067,altar
train_5068,gargoyle
train_5069,stained_glass
train_5070,gargoyle
train_5071,gargoyle
train_5072,dome_outer
train_5073,dome_outer
train_5074,vault
train_5075,gargoyle
train_5076,column
train_5077,stained_glass
train_5078,column
train_5079,vault
train_5080,dome_inner
train_5081,column
train_5082,apse
train_5083,dome_outer
train_5084,altar
train_5085,bell_tower
train_5086,apse
train_5087,vault
train_5088,altar
train_5089,bell_tower
train_5090,column
train_5091,column
train_5092,bell_tower
train_5093,stained_glass
train_5094,gargoyle
train_5095,dome_outer
train_5096,gargoyle
train_5097,altar
train_5098,gargoyle
train_5099,column
train_5100,altar
train_5101,bell_tower
train_5102,altar
train_5103,gargoyle
train_5104,dome_inner
train_5105,apse
train_5106,bell_tower
train_5107,stained_glass
train_5108,column
train_5109,gargoyle
train_5110,gargoyle
train_5111,column
train_5112,column
train_5113,altar
train_5114,gargoyle
train_5115,stained_glass
train_5116,stained_glass
train_5117,column
train_5118,stained_glass
train_5119,apse
train_5120,column
train_5121,column
train_5122,dome_inner
train_5123,dome_outer
train_5124,bell_tower
train_5125,dome_inner
train_5126,column
train_5127,altar
train_5128,vault
train_5129,flying_buttress
train_5130,vault
train_5131,bell_tower
train_5132,bell_tower
train_5133,dome_outer
train_5134,bell_tower
train_5135,dome_inner
train_5136,flying_buttress
train_5137,column
train_5138,column
train_5139,vault
train_5140,stained_glass
train_5141,vault
train_5142,vault
train_5143,vault
train_5144,gargoyle
train_5145,gargoyle
train_5146,column
train_5147,dome_inner
train_5148,altar
train_5149,column
train_5150,column
train_5151,stained_glass
train_5152,stained_glass
train_5153,column
train_5154,altar
train_5155,apse
train_5156,gargoyle
train_5157,vault
train_5158,dome_inner
train_5159,dome_inner
train_5160,stained_glass
train_5161,vault
train_5162,column
train_5163,dome_inner
train_5164,gargoyle
train_5165,gargoyle
train_5166,gargoyle
train_5167,dome_outer
train_5168,vault
train_5169,altar
train_5170,bell_tower
train_5171,gargoyle
train_5172,gargoyle
train_5173,bell_tower
train_5174,stained_glass
train_5175,flying_buttress
train_5176,dome_outer
train_5177,column
train_5178,gargoyle
train_5179,column
train_5180,vault
train_5181,bell_tower
train_5182,column
train_5183,column
train_5184,dome_inner
train_5185,apse
train_5186,gargoyle
train_5187,flying_buttress
train_5188,gargoyle
train_5189,dome_inner
train_5190,vault
train_5191,vault
train_5192,bell_tower
train_5193,bell_tower
train_5194,dome_inner
train_5195,column
train_5196,stained_glass
train_5197,vault
train_5198,gargoyle
train_5199,flying_buttress
train_5200,column
train_5201,column
train_5202,gargoyle
train_5203,gargoyle
train_5204,gargoyle
train_5205,altar
train_5206,bell_tower
train_5207,vault
train_5208,gargoyle
train_5209,stained_glass
train_5210,column
train_5211,stained_glass
train_5212,column
train_5213,vault
train_5214,altar
train_5215,gargoyle
train_5216,stained_glass
train_5217,dome_outer
train_5218,stained_glass
train_5219,stained_glass
train_5220,column
train_5221,bell_tower
train_5222,altar
train_5223,column
train_5224,column
train_5225,gargoyle
train_5226,column
train_5227,vault
train_5228,stained_glass
train_5229,gargoyle
train_5230,dome_inner
train_5231,stained_glass
train_5232,column
train_5233,vault
train_5234,vault
train_5235,bell_tower
train_5236,dome_outer
train_5237,gargoyle
train_5238,column
train_5239,column
train_5240,dome_inner
train_5241,apse
train_5242,stained_glass
train_5243,vault
train_5244,column
train_5245,dome_outer
train_5246,vault
train_5247,stained_glass
train_5248,vault
train_5249,gargoyle
train_5250,gargoyle
train_5251,gargoyle
train_5252,vault
train_5253,bell_tower
train_5254,bell_tower
train_5255,column
train_5256,gargoyle
train_5257,bell_tower
train_5258,dome_outer
train_5259,stained_glass
train_5260,stained_glass
train_5261,altar
train_5262,stained_glass
train_5263,bell_tower
train_5264,flying_buttress
train_5265,vault
train_5266,dome_outer
train_5267,gargoyle
train_5268,column
train_5269,dome_inner
train_5270,column
train_5271,column
train_5272,altar
train_5273,flying_buttress
train_5274,column
train_5275,flying_buttress
train_5276,gargoyle
train_5277,altar
train_5278,gargoyle
train_5279,column
train_5280,flying_buttress
train_5281,bell_tower
train_5282,bell_tower
train_5283,gargoyle
train_5284,dome_inner
train_5285,stained_glass
train_5286,bell_tower
train_5287,apse
train_5288,bell_tower
train_5289,bell_tower
train_5290,bell_tower
train_5291,column
train_5292,gargoyle
train_5293,dome_inner
train_5294,altar
train_5295,apse
train_5296,gargoyle
train_5297,stained_glass
train_5298,altar
train_5299,apse
train_5300,column
train_5301,gargoyle
train_5302,bell_tower
train_5303,dome_outer
train_5304,bell_tower
train_5305,column
train_5306,stained_glass
train_5307,vault
train_5308,column
train_5309,bell_tower
train_5310,gargoyle
train_5311,dome_inner
train_5312,altar
train_5313,column
train_5314,altar
train_5315,stained_glass
train_5316,column
train_5317,altar
train_5318,bell_tower
train_5319,dome_inner
train_5320,altar
train_5321,column
train_5322,column
train_5323,column
train_5324,gargoyle
train_5325,column
train_5326,vault
train_5327,dome_inner
train_5328,column
train_5329,dome_outer
train_5330,column
train_5331,bell_tower
train_5332,altar
train_5333,altar
train_5334,flying_buttress
train_5335,dome_outer
train_5336,dome_outer
train_5337,dome_inner
train_5338,column
train_5339,gargoyle
train_5340,gargoyle
train_5341,vault
train_5342,stained_glass
train_5343,altar
train_5344,stained_glass
train_5345,dome_outer
train_5346,stained_glass
train_5347,gargoyle
train_5348,dome_outer
train_5349,apse
train_5350,gargoyle
train_5351,column
train_5352,bell_tower
train_5353,vault
train_5354,dome_outer
train_5355,dome_inner
train_5356,dome_outer
train_5357,column
train_5358,dome_outer
train_5359,altar
train_5360,dome_outer
train_5361,altar
train_5362,altar
train_5363,column
train_5364,stained_glass
train_5365,dome_inner
train_5366,gargoyle
train_5367,bell_tower
train_5368,vault
train_5369,gargoyle
train_5370,altar
train_5371,gargoyle
train_5372,gargoyle
train_5373,altar
train_5374,bell_tower
train_5375,bell_tower
train_5376,column
train_5377,stained_glass
train_5378,dome_inner
train_5379,dome_outer
train_5380,dome_outer
train_5381,bell_tower
train_5382,flying_buttress
train_5383,bell_tower
train_5384,stained_glass
train_5385,altar
train_5386,gargoyle
train_5387,apse
train_5388,vault
train_5389,vault
train_5390,dome_inner
train_5391,bell_tower
train_5392,column
train_5393,stained_glass
train_5394,column
train_5395,column
train_5396,vault
train_5397,dome_outer
train_5398,apse
train_5399,bell_tower
train_5400,column
train_5401,vault
train_5402,dome_outer
train_5403,column
train_5404,vault
train_5405,altar
train_5406,gargoyle
train_5407,column
train_5408,altar
train_5409,vault
train_5410,column
train_5411,column
train_5412,vault
train_5413,flying_buttress
train_5414,bell_tower
train_5415,gargoyle
train_5416,flying_buttress
train_5417,column
train_5418,dome_outer
train_5419,dome_inner
train_5420,column
train_5421,altar
train_5422,gargoyle
train_5423,column
train_5424,dome_outer
train_5425,vault
train_5426,dome_outer
train_5427,stained_glass
train_5428,column
train_5429,dome_inner
train_5430,gargoyle
train_5431,stained_glass
train_5432,gargoyle
train_5433,column
train_5434,flying_buttress
train_5435,altar
train_5436,vault
train_5437,gargoyle
train_5438,bell_tower
train_5439,column
train_5440,flying_buttress
train_5441,column
train_5442,column
train_5443,column
train_5444,gargoyle
train_5445,altar
train_5446,column
train_5447,stained_glass
train_5448,column
train_5449,altar
train_5450,column
train_5451,dome_outer
train_5452,column
train_5453,column
train_5454,gargoyle
train_5455,gargoyle
train_5456,gargoyle
train_5457,dome_inner
train_5458,column
train_5459,dome_inner
train_5460,column
train_5461,bell_tower
train_5462,column
train_5463,bell_tower
train_5464,dome_outer
train_5465,gargoyle
train_5466,column
train_5467,column
train_5468,column
train_5469,vault
train_5470,dome_inner
train_5471,column
train_5472,apse
train_5473,dome_outer
train_5474,dome_outer
train_5475,flying_buttress
train_5476,column
train_5477,dome_inner
train_5478,vault
train_5479,dome_outer
train_5480,column
train_5481,dome_inner
train_5482,stained_glass
train_5483,gargoyle
train_5484,bell_tower
train_5485,apse
train_5486,column
train_5487,apse
train_5488,flying_buttress
train_5489,column
train_5490,stained_glass
train_5491,bell_tower
train_5492,column
train_5493,gargoyle
train_5494,vault
train_5495,bell_tower
train_5496,dome_outer
train_5497,column
train_5498,column
train_5499,column
train_5500,stained_glass
train_5501,column
train_5502,flying_buttress
train_5503,gargoyle
train_5504,flying_buttress
train_5505,apse
train_5506,altar
train_5507,gargoyle
train_5508,altar
train_5509,dome_outer
train_5510,altar
train_5511,dome_outer
train_5512,apse
train_5513,column
train_5514,gargoyle
train_5515,dome_outer
train_5516,altar
train_5517,stained_glass
train_5518,dome_inner
train_5519,dome_inner
train_5520,gargoyle
train_5521,bell_tower
train_5522,gargoyle
train_5523,altar
train_5524,bell_tower
train_5525,column
train_5526,bell_tower
train_5527,gargoyle
train_5528,dome_outer
train_5529,gargoyle
train_5530,column
train_5531,altar
train_5532,bell_tower
train_5533,apse
train_5534,column
train_5535,bell_tower
train_5536,flying_buttress
train_5537,gargoyle
train_5538,bell_tower
train_5539,dome_outer
train_5540,gargoyle
train_5541,column
train_5542,altar
train_5543,vault
train_5544,gargoyle
train_5545,dome_outer
train_5546,dome_outer
train_5547,bell_tower
train_5548,stained_glass
train_5549,stained_glass
train_5550,column
train_5551,gargoyle
train_5552,gargoyle
train_5553,vault
train_5554,dome_outer
train_5555,bell_tower
train_5556,column
train_5557,bell_tower
train_5558,column
train_5559,stained_glass
train_5560,column
train_5561,gargoyle
train_5562,apse
train_5563,dome_outer
train_5564,stained_glass
train_5565,vault
train_5566,apse
train_5567,gargoyle
train_5568,bell_tower
train_5569,flying_buttress
train_5570,vault
train_5571,gargoyle
train_5572,altar
train_5573,gargoyle
train_5574,vault
train_5575,altar
train_5576,stained_glass
train_5577,gargoyle
train_5578,stained_glass
train_5579,altar
train_5580,dome_outer
train_5581,dome_inner
train_5582,column
train_5583,column
train_5584,vault
train_5585,dome_inner
train_5586,gargoyle
train_5587,bell_tower
train_5588,dome_outer
train_5589,column
train_5590,column
train_5591,gargoyle
train_5592,gargoyle
train_5593,stained_glass
train_5594,apse
train_5595,altar
train_5596,column
train_5597,gargoyle
train_5598,vault
train_5599,column
train_5600,gargoyle
train_5601,column
train_5602,column
train_5603,gargoyle
train_5604,stained_glass
train_5605,gargoyle
train_5606,dome_outer
train_5607,flying_buttress
train_5608,column
train_5609,column
train_5610,dome_inner
train_5611,flying_buttress
train_5612,flying_buttress
train_5613,gargoyle
train_5614,column
train_5615,dome_outer
train_5616,gargoyle
train_5617,gargoyle
train_5618,altar
train_5619,gargoyle
train_5620,vault
train_5621,dome_inner
train_5622,flying_buttress
train_5623,gargoyle
train_5624,dome_outer
train_5625,gargoyle
train_5626,vault
train_5627,altar
train_5628,column
train_5629,apse
train_5630,column
train_5631,column
train_5632,dome_outer
train_5633,altar
train_5634,dome_outer
train_5635,dome_inner
train_5636,gargoyle
train_5637,stained_glass
train_5638,dome_inner
train_5639,column
train_5640,dome_inner
train_5641,vault
train_5642,flying_buttress
train_5643,bell_tower
train_5644,vault
train_5645,dome_outer
train_5646,column
train_5647,dome_outer
train_5648,vault
train_5649,stained_glass
train_5650,bell_tower
train_5651,altar
train_5652,gargoyle
train_5653,column
train_5654,altar
train_5655,dome_inner
train_5656,column
train_5657,altar
train_5658,gargoyle
train_5659,column
train_5660,bell_tower
train_5661,gargoyle
train_5662,column
train_5663,vault
train_5664,dome_inner
train_5665,dome_outer
train_5666,vault
train_5667,vault
train_5668,altar
train_5669,stained_glass
train_5670,dome_inner
train_5671,gargoyle
train_5672,dome_inner
train_5673,stained_glass
train_5674,dome_inner
train_5675,dome_outer
train_5676,gargoyle
train_5677,gargoyle
train_5678,altar
train_5679,stained_glass
train_5680,gargoyle
train_5681,column
train_5682,bell_tower
train_5683,dome_outer
train_5684,bell_tower
train_5685,vault
train_5686,stained_glass
train_5687,altar
train_5688,gargoyle
train_5689,dome_outer
train_5690,gargoyle
train_5691,flying_buttress
train_5692,gargoyle
train_5693,vault
train_5694,altar
train_5695,altar
train_5696,vault
train_5697,dome_outer
train_5698,gargoyle
train_5699,dome_outer
train_5700,apse
train_5701,column
train_5702,altar
train_5703,dome_outer
train_5704,gargoyle
train_5705,stained_glass
train_5706,altar
train_5707,dome_outer
train_5708,bell_tower
train_5709,gargoyle
train_5710,apse
train_5711,stained_glass
train_5712,column
train_5713,stained_glass
train_5714,gargoyle
train_5715,column
train_5716,column
train_5717,flying_buttress
train_5718,column
train_5719,bell_tower
train_5720,dome_outer
train_5721,dome_outer
train_5722,dome_outer
train_5723,dome_outer
train_5724,altar
train_5725,stained_glass
train_5726,apse
train_5727,dome_outer
train_5728,gargoyle
train_5729,gargoyle
train_5730,vault
train_5731,altar
train_5732,stained_glass
train_5733,column
train_5734,flying_buttress
train_5735,flying_buttress
train_5736,dome_inner
train_5737,apse
train_5738,vault
train_5739,dome_outer
train_5740,vault
train_5741,gargoyle
train_5742,column
train_5743,vault
train_5744,dome_inner
train_5745,stained_glass
train_5746,stained_glass
train_5747,dome_outer
train_5748,column
train_5749,column
train_5750,column
train_5751,apse
train_5752,dome_outer
train_5753,vault
train_5754,column
train_5755,vault
train_5756,column
train_5757,vault
train_5758,vault
train_5759,dome_outer
train_5760,flying_buttress
train_5761,gargoyle
train_5762,column
train_5763,apse
train_5764,stained_glass
train_5765,gargoyle
train_5766,bell_tower
train_5767,column
train_5768,vault
train_5769,gargoyle
train_5770,gargoyle
train_5771,vault
train_5772,column
train_5773,column
train_5774,altar
train_5775,dome_inner
train_5776,dome_outer
train_5777,altar
train_5778,bell_tower
train_5779,gargoyle
train_5780,dome_outer
train_5781,gargoyle
train_5782,flying_buttress
train_5783,gargoyle
train_5784,vault
train_5785,flying_buttress
train_5786,apse
train_5787,apse
train_5788,dome_inner
train_5789,gargoyle
train_5790,gargoyle
train_5791,gargoyle
train_5792,bell_tower
train_5793,dome_outer
train_5794,vault
train_5795,stained_glass
train_5796,stained_glass
train_5797,dome_outer
train_5798,vault
train_5799,stained_glass
train_5800,column
train_5801,column
train_5802,flying_buttress
train_5803,apse
train_5804,column
train_5805,stained_glass
train_5806,gargoyle
train_5807,gargoyle
train_5808,apse
train_5809,dome_outer
train_5810,gargoyle
train_5811,column
train_5812,vault
train_5813,dome_outer
train_5814,bell_tower
train_5815,column
train_5816,dome_inner
train_5817,column
train_5818,column
train_5819,vault
train_5820,dome_outer
train_5821,flying_buttress
train_5822,stained_glass
train_5823,vault
train_5824,altar
train_5825,column
train_5826,flying_buttress
train_5827,column
train_5828,bell_tower
train_5829,vault
train_5830,column
train_5831,column
train_5832,vault
train_5833,dome_outer
train_5834,gargoyle
train_5835,column
train_5836,vault
train_5837,column
train_5838,gargoyle
train_5839,gargoyle
train_5840,column
train_5841,altar
train_5842,column
train_5843,apse
train_5844,apse
train_5845,dome_outer
train_5846,dome_outer
train_5847,bell_tower
train_5848,dome_outer
train_5849,stained_glass
train_5850,bell_tower
train_5851,bell_tower
train_5852,column
train_5853,vault
train_5854,apse
train_5855,dome_inner
train_5856,bell_tower
train_5857,bell_tower
train_5858,stained_glass
train_5859,bell_tower
train_5860,altar
train_5861,dome_outer
train_5862,column
train_5863,column
train_5864,gargoyle
train_5865,dome_outer
train_5866,gargoyle
train_5867,column
train_5868,column
train_5869,gargoyle
train_5870,gargoyle
train_5871,bell_tower
train_5872,bell_tower
train_5873,vault
train_5874,bell_tower
train_5875,column
train_5876,column
train_5877,dome_inner
train_5878,apse
train_5879,column
train_5880,bell_tower
train_5881,dome_outer
train_5882,dome_inner
train_5883,vault
train_5884,altar
train_5885,stained_glass
train_5886,dome_outer
train_5887,column
train_5888,dome_outer
train_5889,flying_buttress
train_5890,column
train_5891,column
train_5892,altar
train_5893,column
train_5894,dome_outer
train_5895,gargoyle
train_5896,gargoyle
train_5897,dome_inner
train_5898,dome_outer
train_5899,vault
train_5900,dome_inner
train_5901,column
train_5902,vault
train_5903,column
train_5904,stained_glass
train_5905,stained_glass
train_5906,dome_outer
train_5907,column
train_5908,stained_glass
train_5909,altar
train_5910,gargoyle
train_5911,bell_tower
train_5912,altar
train_5913,column
train_5914,column
train_5915,gargoyle
train_5916,stained_glass
train_5917,column
train_5918,gargoyle
train_5919,altar
train_5920,gargoyle
train_5921,gargoyle
train_5922,dome_outer
train_5923,column
train_5924,column
train_5925,stained_glass
train_5926,gargoyle
train_5927,gargoyle
train_5928,stained_glass
train_5929,column
train_5930,altar
train_5931,gargoyle
train_5932,dome_outer
train_5933,column
train_5934,column
train_5935,gargoyle
train_5936,column
train_5937,gargoyle
train_5938,bell_tower
train_5939,column
train_5940,dome_inner
train_5941,dome_inner
train_5942,bell_tower
train_5943,dome_outer
train_5944,altar
train_5945,flying_buttress
train_5946,column
train_5947,gargoyle
train_5948,dome_outer
train_5949,apse
train_5950,column
train_5951,dome_outer
train_5952,flying_buttress
train_5953,flying_buttress
train_5954,column
train_5955,dome_inner
train_5956,gargoyle
train_5957,vault
train_5958,column
train_5959,vault
train_5960,vault
train_5961,gargoyle
train_5962,column
train_5963,column
train_5964,flying_buttress
train_5965,column
train_5966,stained_glass
train_5967,bell_tower
train_5968,gargoyle
train_5969,stained_glass
train_5970,vault
train_5971,gargoyle
train_5972,dome_outer
train_5973,column
train_5974,bell_tower
train_5975,stained_glass
train_5976,column
train_5977,gargoyle
train_5978,vault
train_5979,column
train_5980,dome_outer
train_5981,stained_glass
train_5982,dome_outer
train_5983,column
train_5984,stained_glass
train_5985,dome_outer
train_5986,gargoyle
train_5987,column
train_5988,dome_inner
train_5989,altar
train_5990,dome_outer
train_5991,column
train_5992,vault
train_5993,dome_outer
train_5994,vault
train_5995,apse
train_5996,stained_glass
train_5997,stained_glass
train_5998,stained_glass
train_5999,altar
train_6000,stained_glass
train_6001,dome_inner
train_6002,column
train_6003,stained_glass
train_6004,bell_tower
train_6005,column
train_6006,column
train_6007,altar
train_6008,dome_outer
train_6009,dome_outer
train_6010,apse
train_6011,bell_tower
train_6012,gargoyle
train_6013,column
train_6014,vault
train_6015,bell_tower
train_6016,vault
train_6017,altar
train_6018,dome_inner
train_6019,vault
train_6020,vault
train_6021,column
train_6022,altar
train_6023,stained_glass
train_6024,bell_tower
train_6025,gargoyle
train_6026,bell_tower
train_6027,vault
train_6028,apse
train_6029,dome_outer
train_6030,column
train_6031,dome_inner
train_6032,altar
train_6033,column
train_6034,stained_glass
train_6035,dome_outer
train_6036,dome_outer
train_6037,stained_glass
train_6038,gargoyle
train_6039,gargoyle
train_6040,gargoyle
train_6041,dome_inner
train_6042,gargoyle
train_6043,bell_tower
train_6044,apse
train_6045,altar
train_6046,vault
train_6047,dome_inner
train_6048,dome_outer
train_6049,dome_outer
train_6050,apse
train_6051,gargoyle
train_6052,flying_buttress
train_6053,vault
train_6054,apse
train_6055,gargoyle
train_6056,gargoyle
train_6057,dome_inner
train_6058,vault
train_6059,apse
train_6060,dome_outer
train_6061,column
train_6062,vault
train_6063,bell_tower
train_6064,apse
train_6065,stained_glass
train_6066,apse
train_6067,column
train_6068,stained_glass
train_6069,altar
train_6070,vault
train_6071,bell_tower
train_6072,dome_outer
train_6073,dome_outer
train_6074,altar
train_6075,vault
train_6076,stained_glass
train_6077,column
train_6078,gargoyle
train_6079,apse
train_6080,gargoyle
train_6081,gargoyle
train_6082,dome_inner
train_6083,dome_outer
train_6084,dome_outer
train_6085,gargoyle
train_6086,dome_outer
train_6087,apse
train_6088,stained_glass
train_6089,altar
train_6090,apse
train_6091,bell_tower
train_6092,column
train_6093,column
train_6094,altar
train_6095,stained_glass
train_6096,dome_outer
train_6097,stained_glass
train_6098,apse
train_6099,gargoyle
train_6100,apse
train_6101,bell_tower
train_6102,stained_glass
train_6103,vault
train_6104,stained_glass
train_6105,bell_tower
train_6106,dome_inner
train_6107,gargoyle
train_6108,dome_outer
train_6109,column
train_6110,altar
train_6111,column
train_6112,stained_glass
train_6113,bell_tower
train_6114,stained_glass
train_6115,gargoyle
train_6116,altar
train_6117,dome_outer
